conversation id,Date,Status,Escalated,Escalated_2,Escalation Reason,Abandoned,Abandoned_during_VA,Abandonment by customer - flag,Abandonment_Last_Completed_Stage,Authentication by VA success flag,Authentication by VA failure reason,AHT,AHT_Bucket,MPU_AHT,Verification_AHT,Intent_Identified_1,Intent_Identified_2,Intent_Identified_3,Intent_Identified_4,Intent_Identified_5,Intent_Identified_N,Intent_Identified_1stattempt_1,Intent_Identified_1stattempt_2,Intent_Identified_1stattempt_3,Intent_Identified_1stattempt_4,Intent_Identified_1stattempt_5,Intent_Identified_1stattempt_N,MPU_Intent_Identified_Flag,MPU_Intent_Identified_1stattempt_Flag,Here_for_MPU_Flag,Out of scope intent,MPU_Eligible_flag,MPU_Case_Closure,Number of Prompts from AI,Number of Successful Prompts from AI,Missed_Utterance,Missed_Utterance_Auth,Missed_Utterance_IntentIdentification,Missed_Utterance_MPU,AI_Prompts_Auth,AI_Prompts_IntentIdentification,AI_Prompts_MPU,Handled by Agentic AI flag,Retry of authentication flag,Retry of MPU flag,Auth_Retry_Prompt,MPU_Retry_Prompt,Half_hourly_interval,Caller_Type
53610c34-71a4-4e27-9882-e50755c2b8ac,2025-10-09 10:49:01.948425 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,8,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f4597ba-6c73-422b-b7e9-d47b1548bcea,2025-10-09 10:50:13.962916 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,35,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103rFiuahvzRlC5fLkcfMtx6g,2025-10-09 10:51:50.580601 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,134,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0818PIHJVeJQCqptrx2GQCjJQ,2025-10-09 10:54:59.236132 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,138,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081s730SqNdSKCRvWepDgkYgQ,2025-10-09 11:04:34.481068 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,226,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065wDFUWvBtS3ic6wJrXSaz4A,2025-10-09 11:33:02.694906 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,202,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103Nkm9VktnQnCtFDamFbhjBg,2025-10-09 11:49:23.841902 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,275,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119-IysrbidTvuOxiBQvzeVdw,2025-10-09 11:55:47.110577 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,168,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348d9472-2ea4-43d6-9406-760f6f3046e8,2025-10-09 12:22:26.321960 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,83,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ac92ac6-514d-473b-850f-cd9c3deecebc,2025-10-09 12:24:31.862048 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,169,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6df49dac-3d41-4d5d-8661-f8a39ea59123,2025-10-09 12:27:29.884016 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,326,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a92ed64-615b-4c72-8b33-396166968a17,2025-10-09 13:35:07.942672 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,44,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0bfd556-9a1c-48d2-8acb-ae8b065aa96b,2025-10-09 13:36:30.741313 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,351,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f42b373-0844-450c-afec-1579408c70d2,2025-10-09 13:43:22.536062 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,20,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea924bcd-e778-4834-a775-5a0372184709,2025-10-09 13:48:13.746538 UTC,0,true,0,0,ABANDONED,0,ABANDONED,0,false,R0,17,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ec721bd-787c-4779-bfdb-aca32fdfcdf1,2025-10-09 13:49:02.268674 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,114,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2bfab5a-e199-413b-9fc9-3679692e3f38,2025-10-09 13:51:03.325115 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,5305,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ebc29d68-3566-4763-bdb7-ded76e7f0505,2025-10-09 15:48:41.403387 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,12,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d61058fb-f422-4a22-b413-04c2a2b77584,2025-10-09 18:16:54.927107 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,102,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fc3e9d64-ffaf-41bf-a399-9abb8b58619c,2025-10-09 18:18:43.886562 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,8,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956576e-618a-4502-ac74-dd0684a405b0,2025-10-09 18:19:06.788815 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,7,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eecf2892-9e4c-414e-b494-6791f6141521,2025-10-09 18:19:19.066426 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,16,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44a8a897-565d-4b09-b2fb-aeb842d8d0d7,2025-10-09 18:19:42.579745 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,12,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e7c8fa6-6a03-4d1f-85a3-32407ad8745c,2025-10-09 18:20:00.107279 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,32,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6492cede-58c2-4dae-9080-3bc6ace8553d,2025-10-09 18:20:42.820472 UTC,0,false,0,0,ABANDONED,0,ABANDONED,0,false,R0,11,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26eaf4dd-9157-4dc9-aca6-4fa53be5ed75,2025-10-09 18:21:12.210976 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,11,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb70f0f7-a92b-4530-9b46-eaa8a5682b73,2025-10-09 18:21:40.853798 UTC,0,true,0,0,ABANDONED,0,ABANDONED,0,false,R0,12,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437bd857-53d9-47b5-9a58-a327f7122e6e,2025-10-09 18:22:29.126241 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,12,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b68976f9-c8e2-4719-bae5-3ce6d17a7c3a,2025-10-09 18:27:23.736577 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,763,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5b4f949-a7ab-483e-90d6-2105d1f5a4e4,2025-10-09 18:58:47.420899 UTC,0,REDACTED,0,0,,0,,0,REDACTED,,11,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9dfdf362-3cab-49d0-980a-92c17001118c,2025-10-09 18:59:00.549092 UTC,0,,0,0,,0,,0,,,14,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d3a4f25-3be6-4df3-9a80-9b8b0bd2dd14,2025-10-09 18:59:17.329405 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,3,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e64d5e7-2a25-4781-abab-df4676e91507,2025-10-09 18:59:21.966372 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5be96915-2bc5-466f-b833-25aeaffbc3a8,2025-10-09 18:59:34.370243 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,57,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3bad9e6-6853-4e15-80a2-743d0d1ed437,2025-10-09 19:00:44.105088 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,25,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3e70680-5ae7-4563-8304-6ecdc5e37f56,2025-10-09 19:02:05.594730 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,36,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78c6fb66-60ba-4b5d-b47b-0662813fae9a,2025-10-09 19:04:36.916552 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,7,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f55662c5-fcbb-41e3-a15e-7496b3c45262,2025-10-09 19:04:49.795461 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,7,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491b1338-1e42-4ae6-b0be-bfbd5f6f7192,2025-10-09 19:07:59.603635 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,134,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c05c0fee-4bc6-4a15-a034-4d0ec2cb7b81,2025-10-09 19:11:03.746739 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,16,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42a4c898-d551-4539-9b37-84398aa2ba6d,2025-10-09 19:11:35.651332 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,15,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79be906d-20a0-4ec1-8d23-38fad9c021be,2025-10-09 19:18:13.069045 UTC,0,REDACTED,0,0,,0,,0,REDACTED,,13,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97b99e87-5879-43a9-8465-dc1abaebe7cb,2025-10-09 19:18:36.904618 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,121,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aad745bf-6dac-4628-9242-44cd68d97a94,2025-10-09 19:22:08.528080 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,14,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7a3a5ec-74df-4fa3-b9ec-ec7db3ad8b99,2025-10-09 19:24:21.224245 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,16,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000a25f3-96e0-4b05-83ae-068df9c0603c,2025-10-09 19:24:51.638974 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,14,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c85153ef-8b18-4a04-bc1a-d9d24f1ba5a2,2025-10-09 19:25:44.618946 UTC,0,true,0,0,ABANDONED,0,ABANDONED,0,false,R0,10,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a09dd37-b21e-488b-8203-b9c2c680cfcc,2025-10-09 19:26:41.220531 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,70,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01737ba9-474d-461d-9721-af6c5817b9e3,2025-10-09 19:36:19.303238 UTC,0,REDACTED,0,0,,0,,0,REDACTED,,13,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284e6f0c-326d-4d20-b7e2-45167475d77d,2025-10-09 19:36:41.450837 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,107,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aceaf47-5704-41de-b11e-6dc78ed37cfb,2025-10-09 19:39:23.221607 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,45,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c96e1ac-b82a-47e6-976d-c0f22c6c7f34,2025-10-09 19:42:25.417277 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,37,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e78804c9-fb51-42d6-b871-3c488d1e2191,2025-10-09 19:44:21.206330 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,22,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484a87c5-2863-4343-8f25-f6120fe404b8,2025-10-09 19:45:23.467540 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,13,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddf9965c-49be-4b48-b7ee-10078dfc0327,2025-10-09 19:46:53.999812 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,14,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238ad7db-3919-485f-9e00-a46c43a1151f,2025-10-09 19:48:21.052146 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,12,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f84bb73-1454-4bb5-ad42-3efdc3674362,2025-10-09 20:11:53.586751 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,135,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065aKxq9NsERjKns3zDP02PKA,2025-10-09 20:16:00.316100 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,163,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065zyqxdkodRieBW2h0yz4PmA,2025-10-09 20:20:24.311219 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,34,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195rEiebGLRwihbFy081hkAw,2025-10-09 20:27:34.976853 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,103,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081LCL9MO35SgGjDR_CwCeacQ,2025-10-09 20:31:11.768128 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,192,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983b8c09-ff74-43e2-ac40-218634d734a1,2025-10-09 20:44:02.667200 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,183,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8295c11-64ce-461a-a95a-70965213f586,2025-10-09 20:50:31.940732 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,182,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081Iisxqw8oSWWYYcazUsmvoQ,2025-10-09 21:33:45.019680 UTC,0,true,0,0,ABANDONED,0,ABANDONED,0,false,R0,87,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103R8gHgMVdQYO38f6AMkhuFg,2025-10-09 21:46:15.151161 UTC,0,true,0,0,ABANDONED,0,ABANDONED,0,false,R0,120,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081OaSkooJtRQiKWwyi8uxl-Q,2025-10-09 21:54:18.834288 UTC,0,true,0,0,ABANDONED,0,ABANDONED,0,false,R0,101,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081VGvuETRfQKeYnF3xSteE0Q,2025-10-09 22:03:53.706805 UTC,0,true,0,0,ABANDONED,0,ABANDONED,0,false,R0,102,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21ad5339-aee3-4c00-b1c5-956a9abcd2f2,2025-10-10 08:40:10.229164 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,196,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94764257-e34c-4bc8-ad11-af698e2d519b,2025-10-10 08:56:30.902934 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,18,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a28fbe3-6cc0-4f09-ae79-23186d2f0e95,2025-10-10 09:08:04.573184 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,27,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119m0arsTT1SK6nGq_6YR6Diw,2025-10-10 09:52:44.289525 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,184,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103lkvc64EURwSt1Jp1MMDsCg,2025-10-10 09:56:55.051507 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,265,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119pLtqluGtR1WqUrejUX6XZw,2025-10-10 10:02:33.664407 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,186,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103wSpLL8LcRQageHcQkOB_Vg,2025-10-10 13:42:46.439718 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,219,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065YapJI50mQdW78aCjhIuj7A,2025-10-10 13:47:45.043565 UTC,0,true,0,0,ABANDONED,0,ABANDONED,0,false,R0,128,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c039f3e-fe07-47d5-a47d-5309ccf9f71f,2025-10-10 14:31:49.242789 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,10,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119HTXdKLA7TjWZlpbAYkkHTw,2025-10-10 16:27:09.317176 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,152,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119sSOoKQdPRFyxxrJ3tuGbmw,2025-10-10 16:32:54.868558 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,254,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ef03720-4a7b-49fa-892f-5a005dbbe795,2025-10-10 19:27:45.167607 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,11,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57451446-edfe-4377-b0f7-4e66f96762ff,2025-10-10 19:28:10.275683 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,29,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140a3dc4-c157-4cda-a63c-f4ee823819d4,2025-10-10 19:29:07.628677 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,42,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35e2877c-9e6f-4ad5-8c14-a0c606abb816,2025-10-10 19:33:02.925805 UTC,0,true,0,0,ABANDONED,0,ABANDONED,0,false,R0,47,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081oKj4SeyPTtKjPYxo02yr9Q,2025-10-13 09:10:26.997711 UTC,0,$session.params.escalate,0,0,ABANDONED,0,ABANDONED,0,false,R0,168,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0816sAZZFUkSsaMUy76F5AvSQ,2025-10-13 10:59:46.900205 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,162,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119RiO8fs75TjSh8vrWRdpoww,2025-10-13 11:11:12.291678 UTC,0,,0,0,ABANDONED,0,ABANDONED,0,false,R0,117,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
